Date,Equipment.Id,Failure.Equipment.Type,Op.Amperage,Op.Temperature,Op.Voltage,Rotor Speed
2025/5/19 2:52,CNC_001,0,29.802455,98.114211,320.080163,246.082497
2025/5/19 3:07,CNC_001,0,28.149684,84.84795,340.132118,222.42572
2025/5/19 3:21,CNC_001,0,30.800749,85.688216,242.8061,221.471455
2025/5/19 3:36,CNC_001,6,30.480782,97.142546,327.254073,274.178214
2025/5/19 3:50,CNC_001,6,29.037,92.057937,260.843257,224.1605
2025/5/19 4:04,CNC_001,6,26.341,103.663249,244.928649,241.851825
2025/5/19 4:19,CNC_001,6,28.002993,96.694756,350.757517,287.79889
2025/5/19 4:33,CNC_001,0,30.669165,98.08881,332.440493,271.329774
2025/5/19 4:48,CNC_001,0,24.202745,91.840777,366.891667,268.009938
2025/5/19 5:02,CNC_001,0,30.551283,80.679171,246.911888,235.258594
2025/5/19 5:16,CNC_001,0,33.424524,88.32032,198.804611,333.811126
2025/5/19 5:31,CNC_001,0,30.811941,86.166901,325.665584,221.558493
2025/5/19 5:45,CNC_001,0,29.182761,81.613167,313.525312,205.11132
2025/5/19 6:00,CNC_001,0,34.968424,103.182366,246.443143,265.263154
2025/5/19 6:14,CNC_001,0,28.137808,84.070807,296.591331,306.14312
2025/5/19 6:28,CNC_001,2,27.510423,89.284359,375.923105,242.3623
2025/5/19 6:43,CNC_001,2,33.597703,81.821771,272.071662,274.374013
2025/5/19 6:57,CNC_001,2,29.581596,95.209547,324.06844,263.23628
2025/5/20 0:00,CNC_001,2,25.236033,88.984776,346.202792,255.569387
2025/5/20 0:14,CNC_001,2,25.121507,85.993006,170.114829,291.203216
2025/5/20 0:28,CNC_001,2,26.816006,95.88766,259.095785,201.557289
2025/5/20 0:43,CNC_001,2,27.794918,81.848073,197.323168,208.831741
2025/5/20 0:57,CNC_001,2,33.043242,95.428069,317.059745,296.812668
2025/5/20 1:12,CNC_001,0,22.345282,93.154287,345.504182,239.610595
2025/5/20 1:26,CNC_001,0,30.618181,79.696049,255.473105,196.938125
2025/5/20 1:40,CNC_001,0,30.918958,90.963839,317.99711,227.372868
2025/5/20 1:55,CNC_001,0,31.599921,90.514823,322.98894,216.98309
2025/5/20 2:09,CNC_001,0,31.643916,97.930848,270.059471,246.704794
2025/5/20 2:24,CNC_001,0,28.32819,91.395172,278.008565,237.812899
2025/5/20 2:38,CNC_001,0,31.827623,100.622571,158.279493,236.718313
2025/5/20 2:52,CNC_001,0,28.080359,88.587742,241.020153,292.890093
2025/5/20 3:07,CNC_001,0,26.322515,81.72148,291.78617,288.35265
2025/5/20 3:21,CNC_001,0,32.796132,83.847847,316.454991,322.336999
2025/5/20 3:36,CNC_001,0,30.663158,78.132187,210.367425,230.502369
2025/5/20 3:50,CNC_001,0,32.412101,86.409804,359.986992,239.98688
2025/5/20 4:04,CNC_001,0,30.750407,97.325096,293.868015,242.173884
2025/5/20 4:19,CNC_001,0,28.851879,86.948888,216.339565,212.675227
2025/5/20 4:33,CNC_001,0,28.376294,91.587147,302.789218,226.865243
2025/5/20 4:48,CNC_001,0,24.72778,84.700618,311.347991,249.626098
2025/5/20 5:02,CNC_001,0,32.328275,96.266311,368.172425,307.617014
2025/5/20 5:16,CNC_001,0,30.573982,98.350092,452.428967,293.488055
2025/5/20 5:31,CNC_001,0,35.364779,87.180319,334.407309,240.69088
2025/5/20 5:45,CNC_001,0,28.487864,91.659936,303.789632,312.70598
2025/5/20 6:00,CNC_001,0,27.753205,90.784491,267.664521,250.135994
2025/5/20 6:14,CNC_001,0,26.242404,93.899534,202.656659,308.332113
2025/5/20 6:28,CNC_001,0,24.595702,89.90973,237.037568,185.602362
2025/5/20 6:43,CNC_001,0,22.936942,98.038385,269.166573,231.236001
2025/5/20 6:57,CNC_001,0,33.401328,85.802069,364.143704,220.663835
2025/5/21 0:00,CNC_001,0,28.671834,93.205205,280.5497,230.984049
2025/5/21 0:14,CNC_001,0,30.294538,88.84287,323.10508,233.237414
2025/5/21 0:28,CNC_001,0,26.237727,91.161947,280.941812,261.096933
2025/5/21 0:43,CNC_001,0,35.150841,89.855713,301.161072,293.207273
2025/5/21 0:57,CNC_001,0,28.340245,89.803719,299.706859,256.057108
2025/5/21 1:12,CNC_001,0,25.909364,81.435613,301.978749,280.969711
2025/5/21 1:26,CNC_001,0,31.911765,91.211077,329.974539,284.914764
2025/5/21 1:40,CNC_001,0,31.964431,84.887772,321.612567,219.790747
2025/5/21 1:55,CNC_001,0,28.784747,88.522121,271.7201,192.550994
2025/5/21 2:09,CNC_001,0,28.760225,90.910899,367.261238,301.589839
2025/5/21 2:24,CNC_001,0,26.298813,87.375795,183.144851,246.363364
2025/5/21 2:38,CNC_001,0,33.787522,93.815054,281.457869,291.580633
2025/5/21 2:52,CNC_001,0,24.272177,77.099343,291.445743,204.683128
2025/5/21 3:07,CNC_001,0,29.227721,88.450164,305.600622,245.236138
2025/5/21 3:21,CNC_001,0,27.01277,95.359397,380.392166,258.179005
2025/5/21 3:36,CNC_001,0,32.920382,98.60588,286.553386,249.743644
2025/5/21 3:50,CNC_001,0,30.57734,90.095679,328.708875,266.529829
2025/5/21 4:04,CNC_001,0,27.714485,86.525213,261.376055,290.883409
2025/5/21 4:19,CNC_001,0,24.608615,85.658195,288.215152,147.629672
2025/5/21 4:33,CNC_001,5,29.071809,89.980813,277.634282,331.561531
2025/5/21 4:48,CNC_001,5,31.167638,80.830296,326.050815,249.647308
2025/5/21 5:02,CNC_001,5,26.295568,85.950905,277.988772,199.220067
2025/5/21 5:16,CNC_001,5,31.577772,89.939656,242.258539,244.694985
2025/5/21 5:31,CNC_001,5,33.08182,90.832923,299.777212,281.26357
2025/5/21 5:45,CNC_001,5,26.714839,92.956519,261.692562,328.504742
2025/5/21 6:00,CNC_001,5,31.690504,91.726784,364.754609,311.331503
2025/5/21 6:14,CNC_001,0,21.557362,83.327254,325.291091,269.924931
2025/5/21 6:28,CNC_001,0,25.222666,85.477259,208.408258,249.163157
2025/5/21 6:43,CNC_001,0,27.882924,94.736999,276.299124,248.846722
2025/5/21 6:57,CNC_001,0,24.266748,95.945456,271.898442,234.653767
2025/5/22 0:00,CNC_001,0,29.385362,86.345749,240.097595,239.738297
2025/5/22 0:14,CNC_001,0,28.0912,105.161814,301.01406,255.498082
2025/5/22 0:28,CNC_001,0,22.754991,85.514768,317.284737,220.141423
2025/5/22 0:43,CNC_001,0,30.084998,97.021714,246.10329,270.151662
2025/5/22 0:57,CNC_001,0,26.826695,97.355743,279.051163,330.470392
2025/5/22 1:12,CNC_001,0,32.271579,92.499512,295.42698,284.505342
2025/5/22 1:26,CNC_001,0,26.9046,92.680012,236.588073,300.469908
2025/5/22 1:40,CNC_001,0,21.812251,87.091122,252.271743,293.40056
2025/5/22 1:55,CNC_001,0,24.3843,90.94484,217.602248,254.060783
2025/5/22 2:09,CNC_001,0,25.080875,87.884698,316.226592,299.865348
2025/5/22 2:24,CNC_001,0,33.475234,83.245374,235.304567,287.784874
2025/5/22 2:38,CNC_001,0,24.9607,86.709258,272.426869,277.148991
2025/5/22 2:52,CNC_001,0,32.746011,98.443223,289.002083,216.783627
2025/5/22 3:07,CNC_001,0,24.06356,84.266722,232.435385,296.687328
2025/5/22 3:21,CNC_001,0,27.362718,89.658758,314.682525,307.170848
2025/5/22 3:36,CNC_001,0,30.622627,73.580414,375.696711,268.497745
2025/5/22 3:50,CNC_001,0,30.111289,94.137182,331.632687,270.586068
2025/5/22 4:04,CNC_001,0,25.484602,87.7763,233.41439,295.33188
2025/5/22 4:19,CNC_001,0,30.203049,91.570028,254.637345,313.52514
2025/5/22 4:33,CNC_001,0,23.037083,93.653623,287.425362,332.804006
2025/5/22 4:48,CNC_001,0,26.605578,83.157162,321.565224,224.820716
2025/5/22 5:02,CNC_001,0,28.681535,85.702945,380.011421,252.577277
2025/5/22 5:16,CNC_001,0,34.136093,83.566794,274.964573,299.357325
2025/5/22 5:31,CNC_001,0,33.097031,99.334995,294.840058,261.074538
2025/5/22 5:45,CNC_001,0,29.070584,89.150769,275.048034,200.226931
2025/5/22 6:00,CNC_001,0,30.432784,82.664442,359.600232,185.884344
2025/5/22 6:14,CNC_001,0,30.632152,85.968061,183.931407,242.220464
2025/5/22 6:28,CNC_001,0,27.431263,93.044375,311.413355,261.440178
2025/5/22 6:43,CNC_001,0,23.634025,84.74919,285.503466,279.161432
2025/5/22 6:57,CNC_001,0,33.003308,103.990621,258.969789,281.03244
2025/5/23 0:00,CNC_001,0,32.393755,87.798264,357.435293,265.094159
2025/5/23 0:14,CNC_001,0,28.375396,84.560625,381.000197,218.479485
2025/5/23 0:28,CNC_001,1,26.38704,101.150486,281.24925,265.636443
2025/5/23 0:43,CNC_001,1,29.243904,83.734712,335.092256,212.335156
2025/5/23 0:57,CNC_001,1,30.653887,93.780259,249.988883,279.150477
2025/5/23 1:12,CNC_001,1,29.227841,84.184286,223.69882,272.103143
2025/5/23 1:26,CNC_001,0,25.25908,96.177153,311.002389,339.81772
2025/5/23 1:40,CNC_001,0,28.802279,88.199387,327.1092,250.808638
2025/5/23 1:55,CNC_001,0,29.545037,83.062464,254.870519,192.096585
2025/5/23 2:09,CNC_001,0,29.148527,86.387711,299.25476,213.30185
2025/5/23 2:24,CNC_001,0,25.75113,88.88257,302.430423,319.770536
2025/5/23 2:38,CNC_001,0,24.618804,81.98594,318.794713,263.415898
2025/5/23 2:52,CNC_001,0,21.663773,92.958449,227.045381,269.323899
2025/5/23 3:07,CNC_001,0,30.044834,89.329634,309.713027,234.978971
2025/5/23 3:21,CNC_001,0,34.345962,86.682968,312.680168,222.453158
2025/5/23 3:36,CNC_001,0,25.590725,90.956238,237.920383,183.36542
2025/5/23 3:50,CNC_001,0,31.325363,78.809183,309.195634,223.905027
2025/5/23 4:04,CNC_001,0,28.523022,92.881131,292.919914,253.181638
2025/5/23 4:19,CNC_001,0,28.403275,83.757709,346.574255,220.961399
2025/5/23 4:33,CNC_001,0,29.372595,93.573755,322.610394,279.531288
2025/5/23 4:48,CNC_001,0,24.310151,83.52947,197.864619,229.603407
2025/5/23 5:02,CNC_001,0,32.175975,97.002719,270.281,247.880192
2025/5/23 5:16,CNC_001,0,26.730296,90.28601,278.471388,265.176927
2025/5/23 5:31,CNC_001,0,32.232942,75.767263,326.360825,252.77289
2025/5/23 5:45,CNC_001,0,28.294452,96.661385,352.512508,247.396235
2025/5/23 6:00,CNC_001,1,26.001113,83.113252,299.017373,283.422806
2025/5/23 6:14,CNC_001,1,30.212603,82.33443,331.021711,259.60843
2025/5/23 6:28,CNC_001,1,36.156203,87.864426,348.018529,200.091536
2025/5/23 6:43,CNC_001,1,29.175488,95.512955,329.14487,267.897251
2025/5/23 6:57,CNC_001,1,29.605194,97.73085,251.100266,252.867526
2025/5/24 0:00,CNC_001,1,24.094928,86.37562,244.247464,243.750248
2025/5/24 0:14,CNC_001,1,26.423015,100.560353,328.222878,211.365436
2025/5/24 0:28,CNC_001,9,35.980478,93.261146,400.497002,198.709519
2025/5/24 0:43,CNC_001,9,27.844871,84.43879,292.43074,266.437089
2025/5/24 0:57,CNC_001,9,26.410543,90.87212,257.649974,236.186686
2025/5/24 1:12,CNC_001,9,28.182268,94.679805,389.027626,261.354573
2025/5/24 1:26,CNC_001,9,30.731026,97.229253,310.910643,265.578974
2025/5/24 1:40,CNC_001,9,29.413181,90.864855,305.122092,224.417645
2025/5/24 1:55,CNC_001,9,29.901477,94.021146,292.184251,262.568975
2025/5/24 2:09,CNC_001,9,28.811189,88.068651,284.393107,267.213136
2025/5/24 2:24,CNC_001,0,29.494566,95.802515,279.300915,233.331099
2025/5/24 2:38,CNC_001,0,29.328515,101.997788,316.327504,250.55584
2025/5/24 2:52,CNC_001,0,29.308134,81.297114,320.785652,239.92218
2025/5/24 3:07,CNC_001,0,27.904454,76.71755,330.863613,256.462723
2025/5/24 3:21,CNC_001,0,29.010432,99.615522,241.545663,284.440355
2025/5/24 3:36,CNC_001,0,27.73549,89.328545,360.572076,221.072945
2025/5/24 3:50,CNC_001,3,25.680693,83.364463,263.970285,303.9863
2025/5/24 4:04,CNC_001,3,32.861225,98.863608,200.227496,273.730814
2025/5/24 4:19,CNC_001,3,23.29532,87.968577,244.481233,278.109074
2025/5/24 4:33,CNC_001,3,25.565424,98.269489,295.078743,315.113862
2025/5/24 4:48,CNC_001,3,29.362326,82.137262,284.680865,241.794441
2025/5/24 5:02,CNC_001,3,30.489186,88.215904,318.049974,246.69027
2025/5/24 5:16,CNC_001,0,27.887273,92.767434,270.753427,188.824903
2025/5/24 5:31,CNC_001,7,30.235934,87.834513,291.573898,239.525575
2025/5/24 5:45,CNC_001,7,27.286379,91.333918,274.548637,260.777465
2025/5/24 6:00,CNC_001,7,30.437593,89.537475,199.840216,323.797868
2025/5/24 6:14,CNC_001,7,25.676164,90.066239,240.988697,270.706634
2025/5/24 6:28,CNC_001,7,25.497737,94.888379,206.619942,223.148613
2025/5/24 6:43,CNC_001,7,28.10839,85.837676,356.967354,277.589382
2025/5/24 6:57,CNC_001,7,31.141084,98.950858,367.724178,314.84319
2025/5/25 0:00,CNC_001,7,32.021655,83.279213,253.20331,271.114567
2025/5/25 0:14,CNC_001,9,33.384894,99.744097,291.711154,276.175902
2025/5/25 0:28,CNC_001,9,31.032638,92.773314,308.451225,254.132981
2025/5/25 0:43,CNC_001,9,35.05282,91.387716,360.252104,264.572524
2025/5/25 0:57,CNC_001,9,23.743969,90.058836,298.636941,312.155642
2025/5/25 1:12,CNC_001,0,35.919874,98.044165,257.054929,271.585896
2025/5/25 1:26,CNC_001,0,26.18725,89.118971,316.39261,307.914286
2025/5/25 1:40,CNC_001,0,32.383241,82.20538,263.178154,215.70274
2025/5/25 1:55,CNC_001,6,29.841923,88.292794,381.024357,303.877452
2025/5/25 2:09,CNC_001,6,32.711108,87.969833,351.344038,246.247508
2025/5/25 2:24,CNC_001,6,31.55437,88.210951,309.048891,262.235432
2025/5/25 2:38,CNC_001,6,33.535231,95.878914,307.046057,203.631503
2025/5/25 2:52,CNC_001,6,25.864758,94.747322,285.268024,288.520696
2025/5/25 3:07,CNC_001,6,28.221561,91.718158,299.537939,263.569306
2025/5/25 3:21,CNC_001,9,24.713807,78.850832,265.95982,300.539159
2025/5/25 3:36,CNC_001,9,30.509316,98.979816,317.412793,212.411711
2025/5/25 3:50,CNC_001,9,29.678863,93.078784,216.360147,195.788534
2025/5/25 4:04,CNC_001,9,27.880294,86.397982,311.21719,244.622841
2025/5/25 4:19,CNC_001,3,26.101159,87.02209,184.400952,275.732901
2025/5/25 4:33,CNC_001,3,31.176752,75.818737,287.776242,226.957369
2025/5/25 4:48,CNC_001,3,28.268109,96.431386,320.11255,193.227973
2025/5/25 5:02,CNC_001,3,27.224603,86.828395,328.040746,290.892526
2025/5/25 5:16,CNC_001,3,33.046888,103.675754,347.544579,300.525936
2025/5/25 5:31,CNC_001,3,29.240993,89.111264,258.927012,327.156003
2025/5/25 5:45,CNC_001,2,29.576422,95.117515,341.120274,215.03194
2025/5/25 6:00,CNC_001,2,26.702975,79.535069,302.428279,285.4855
2025/5/25 6:14,CNC_001,2,31.676991,88.67643,332.233838,213.838572
2025/5/25 6:28,CNC_001,3,25.344382,89.879454,242.360592,293.866556
2025/5/25 6:43,CNC_001,3,23.951928,87.089248,342.949353,231.112377
2025/5/25 6:57,CNC_001,3,29.970308,89.803643,180.323773,252.318247
2025/5/26 0:00,CNC_001,3,30.062749,90.013272,355.873733,276.256051
2025/5/26 0:14,CNC_001,3,30.637815,96.771606,342.879976,251.185493
2025/5/26 0:28,CNC_001,0,29.428626,86.175457,285.606323,238.267246
2025/5/26 0:43,CNC_001,0,36.422365,100.436781,351.695263,211.884882
2025/5/26 0:57,CNC_001,0,24.448097,91.356975,225.028996,159.99087
2025/5/26 1:12,CNC_001,0,33.559611,96.4087,262.654674,240.327225
2025/5/26 1:26,CNC_001,0,30.768654,95.977053,269.692426,239.487309
2025/5/26 1:40,CNC_001,0,27.006542,82.010308,278.70158,250.435546
2025/5/26 1:55,CNC_001,0,24.623516,93.929776,275.914411,274.99673
2025/5/26 2:09,CNC_001,0,26.676934,77.799466,320.810785,274.438144
2025/5/26 2:24,CNC_001,0,25.700666,82.094003,259.244996,248.493931
2025/5/26 2:38,CNC_001,0,27.908034,83.109457,360.725165,280.887126
2025/5/26 2:52,CNC_001,0,21.893893,93.747584,297.136391,332.469074
2025/5/26 3:07,CNC_001,0,23.752377,72.431413,171.574323,255.481458
2025/5/26 3:21,CNC_001,0,29.731844,98.17763,334.151677,287.127013
2025/5/26 3:36,CNC_001,0,33.578835,87.279709,366.376334,260.443231
2025/5/26 3:50,CNC_001,0,27.844845,90.101576,249.983446,255.145985
2025/5/26 4:04,CNC_001,0,28.404286,84.06703,350.082307,227.732776
2025/5/26 4:19,CNC_001,0,24.505645,88.50467,318.971759,304.487697
2025/5/26 4:33,CNC_001,0,28.841595,89.508138,302.559655,222.144883
2025/5/26 4:48,CNC_001,0,27.969217,91.373193,250.506014,291.235297
2025/5/26 5:02,CNC_001,0,33.576854,99.472082,293.503034,285.894417
2025/5/26 5:16,CNC_001,0,26.127994,82.748837,344.772866,276.207304
2025/5/26 5:31,CNC_001,0,27.485113,94.880046,230.278029,306.935207
2025/5/26 5:45,CNC_001,0,26.711973,92.143449,279.491191,220.056098
2025/5/26 6:00,CNC_001,0,28.910789,90.027871,283.155576,260.651593
2025/5/26 6:14,CNC_001,6,26.29424,86.762099,257.157761,199.673683
2025/5/26 6:28,CNC_001,6,32.242309,96.13297,310.41625,247.100633
2025/5/26 6:43,CNC_001,6,31.268236,95.177399,258.222148,263.866297
2025/5/26 6:57,CNC_001,6,29.702265,89.738495,373.91293,242.303415
2025/5/27 0:00,CNC_001,6,30.822718,92.01761,224.272016,274.085
2025/5/27 0:14,CNC_001,0,28.517193,76.550679,372.702576,274.918117
2025/5/27 0:28,CNC_001,0,26.66663,93.243816,296.866877,285.574037
2025/5/27 0:43,CNC_001,0,27.661677,99.728505,246.455065,232.902688
2025/5/27 0:57,CNC_001,0,20.200973,81.455745,292.330837,263.614968
2025/5/27 1:12,CNC_001,0,24.93229,90.855222,344.90898,244.986671
2025/5/27 1:26,CNC_001,0,25.297111,92.891395,332.463019,235.275839
2025/5/27 1:40,CNC_001,0,29.337301,88.594386,299.410339,274.804282
2025/5/27 1:55,CNC_001,0,28.570105,87.82488,291.288752,260.823037
2025/5/27 2:09,CNC_001,0,25.73878,87.735768,299.365314,221.249815
2025/5/27 2:24,CNC_001,0,26.960077,94.405955,287.508411,281.613539
2025/5/27 2:38,CNC_001,0,28.593445,93.602902,247.535377,251.987874
2025/5/27 2:52,CNC_001,0,24.994015,94.912829,256.34268,289.647984
2025/5/27 3:07,CNC_001,0,31.475752,71.722972,279.897662,304.489597
2025/5/27 3:21,CNC_001,0,29.389688,87.780152,282.206791,306.870481
2025/5/27 3:36,CNC_001,0,33.520475,92.132115,241.288257,279.864623
2025/5/27 3:50,CNC_001,0,24.460463,95.847346,276.096102,268.438657
2025/5/27 4:04,CNC_001,0,28.905431,87.652423,352.647565,306.051899
2025/5/27 4:19,CNC_001,0,29.813615,85.627429,377.560819,285.875234
2025/5/27 4:33,CNC_001,9,31.004328,89.724008,283.439374,310.908824
2025/5/27 4:48,CNC_001,9,30.423328,88.331055,263.270972,246.436539
2025/5/27 5:02,CNC_001,9,31.410517,96.874012,276.284408,275.755133
2025/5/27 5:16,CNC_001,9,29.514425,96.748687,290.051137,288.73583
2025/5/27 5:31,CNC_001,9,27.077321,89.936614,173.139043,279.650806
2025/5/27 5:45,CNC_001,0,31.374482,83.177107,286.289376,267.197045
2025/5/27 6:00,CNC_001,0,24.364497,104.987684,330.068793,299.715148
2025/5/27 6:14,CNC_001,0,26.180193,88.663142,289.373665,261.039769
2025/5/27 6:28,CNC_001,0,34.2168,86.835548,309.26319,277.770148
2025/5/27 6:43,CNC_001,0,27.055976,92.013393,230.798257,282.261067
2025/5/27 6:57,CNC_001,0,27.182551,98.593896,255.21014,298.702841
2025/5/18 0:00,CNC_002,0,12.582518,107.135136,252.03961,328.103742
2025/5/18 0:14,CNC_002,0,23.506502,81.477886,238.492995,349.780118
2025/5/18 0:28,CNC_002,0,21.828458,73.141294,271.336025,437.440446
2025/5/18 0:43,CNC_002,0,26.224339,65.540505,252.459079,356.144257
2025/5/18 0:57,CNC_002,0,33.771412,73.562978,273.426171,348.429441
2025/5/18 1:12,CNC_002,0,35.560576,67.215529,290.082823,193.407028
2025/5/18 1:26,CNC_002,0,32.6575,63.498581,254.335805,328.697864
2025/5/18 1:40,CNC_002,0,27.617323,69.850315,239.763561,397.979898
2025/5/18 1:55,CNC_002,0,21.444714,87.02997,250.466915,261.756821
2025/5/18 2:09,CNC_002,0,34.664102,92.47461,280.016543,320.728441
2025/5/18 2:24,CNC_002,0,27.262741,74.961784,233.720781,294.360972
2025/5/18 2:38,CNC_002,0,24.249045,62.167839,232.22554,365.317284
2025/5/18 2:52,CNC_002,0,25.027707,62.870838,245.260005,267.292482
2025/5/18 3:07,CNC_002,0,24.498551,83.152294,296.953435,337.83863
2025/5/18 3:21,CNC_002,0,36.719362,84.019183,174.464914,288.232403
2025/5/18 3:36,CNC_002,0,19.505513,97.479829,245.882201,280.767908
2025/5/18 3:50,CNC_002,0,21.879694,76.904224,233.019561,402.235331
2025/5/18 4:04,CNC_002,0,25.886964,80.414883,293.14341,333.53395
2025/5/18 4:19,CNC_002,0,42.29033,92.017712,221.097918,339.250685
2025/5/18 4:33,CNC_002,0,36.340446,76.92169,287.748459,346.547758
2025/5/18 4:48,CNC_002,0,22.0618,95.68219,285.934962,317.162965
2025/5/18 5:02,CNC_002,0,28.272674,79.93577,286.261278,327.337134
2025/5/18 5:16,CNC_002,0,24.901029,92.210426,232.791811,205.769389
2025/5/18 5:31,CNC_002,0,21.340502,63.248084,214.406653,409.682526
2025/5/18 5:45,CNC_002,0,31.997608,68.440075,279.319292,400.354931
2025/5/18 6:00,CNC_002,0,39.961628,67.888211,205.3284,315.194154
2025/5/18 6:14,CNC_002,0,19.689768,98.645328,235.456802,371.232427
2025/5/18 6:28,CNC_002,0,19.998297,78.089355,278.221926,356.949129
2025/5/18 6:43,CNC_002,0,19.668323,88.632215,253.65939,335.647905
2025/5/18 6:57,CNC_002,0,14.119569,83.10678,221.790693,459.831124
2025/5/19 0:00,CNC_002,0,27.545151,90.380346,220.223149,261.46543
2025/5/19 0:14,CNC_002,0,21.138393,88.743902,234.140868,399.846804
2025/5/19 0:28,CNC_002,0,21.757934,71.587263,250.754667,295.546747
2025/5/19 0:43,CNC_002,0,25.736863,83.60021,221.210769,355.308327
2025/5/19 0:57,CNC_002,0,27.545018,75.670759,246.405688,259.995899
2025/5/19 1:12,CNC_002,0,23.434365,60.528388,250.783232,348.933514
2025/5/19 1:26,CNC_002,0,28.169153,86.462427,230.714767,278.497379
2025/5/19 1:40,CNC_002,0,15.26364,94.441661,249.01488,256.697635
2025/5/19 1:55,CNC_002,0,35.546451,73.412523,233.234434,265.31823
2025/5/19 2:09,CNC_002,0,32.23056,68.597239,265.159611,301.176116
2025/5/19 2:24,CNC_002,0,25.392682,53.647309,235.299109,319.492558
2025/5/19 2:38,CNC_002,0,22.607461,69.080151,293.001443,266.053016
2025/5/19 2:52,CNC_002,0,35.514852,89.867546,262.53592,262.61942
2025/5/19 3:07,CNC_002,0,36.945387,81.963546,259.614299,354.676574
2025/5/19 3:21,CNC_002,0,28.178948,90.527537,234.357037,346.667487
2025/5/19 3:36,CNC_002,0,23.108753,90.208874,214.164624,346.48269
2025/5/19 3:50,CNC_002,0,23.544412,89.965145,249.715339,417.810644
2025/5/19 4:04,CNC_002,0,37.607373,71.729382,279.462608,302.496245
2025/5/19 4:19,CNC_002,0,27.231923,92.822192,242.554759,391.334613
2025/5/19 4:33,CNC_002,0,18.09531,56.062737,260.619917,341.988633
2025/5/19 4:48,CNC_002,0,27.27313,98.525014,269.506545,271.448013
2025/5/19 5:02,CNC_002,0,21.767975,67.679992,215.202616,357.229455
2025/5/19 5:16,CNC_002,0,16.567192,86.464608,235.655234,235.321396
2025/5/19 5:31,CNC_002,0,15.560156,78.39794,218.768088,339.087084
2025/5/19 5:45,CNC_002,0,34.639299,92.94743,296.447483,344.55595
2025/5/19 6:00,CNC_002,0,27.173032,82.938889,221.219532,366.695357
