Date,Equipment.Id,Failure.Equipment.Type,Op.Amperage,Op.Temperature,Op.Voltage,Rotor Speed,Op.Voltage_mu,Op.Amperage_mu,Op.Temperature_mu,Op.Voltage_sigma,Op.Amperage_sigma,Op.Temperature_sigma,z_Voltage,z_Amperage,z_Temperature,z_composite,alert_level
2025/5/18 0:00,CNC_012,0,23.871787,89.842468,222.018737,311.0,209.9950811111111,24.695547777777776,91.55156022222222,23.475233642936175,1.3925191214507406,5.770403211256332,0.5121847165302604,-0.5915615556643647,-0.2961824606794022,0.83666140582755,Normal
2025/5/18 0:00,CNC_013,0,25.0783,78.182353,220.636507,294.0,241.7144917142857,27.77709114285714,86.25780614285715,52.53074440570751,3.0281799700677996,7.769844385137827,-0.4012504477662719,-0.8912254785162977,-1.0393326741915043,1.4267085136885183,Normal
2025/5/18 0:00,CNC_014,0,22.428833,76.434129,222.136776,264.0,219.98215000000002,18.575019214285714,73.35721592857143,26.94056286680763,2.8382422661226356,6.750031607194976,0.07997702240492555,1.3578170657641,0.45583683906736505,1.4345210810733717,Normal
2025/5/18 0:00,CNC_015,0,27.828509,87.700945,220.891574,254.0,233.158484625,24.174505125,83.791891625,11.511036233300121,3.331488285284027,5.212726288705636,-1.0656651908985595,1.0968082616831047,0.7499057419281169,1.7032290755403212,Watch
2025/5/18 0:00,CNC_016,1,24.948444,78.933294,225.342888,291.0,297.8655,20.966903142857145,65.11952942857143,64.38030790521933,4.65566544503638,10.40522422277018,-1.126471965725417,0.8552033869589487,1.3275797114683363,1.9397886000628248,Watch
2025/5/18 0:00,CNC_017,0,23.46844,73.198102,225.71659,283.0,238.16879725,21.67697575,84.043174,16.82336497111471,1.612457177038485,8.505435363622139,-0.7401733999934103,1.111015086484522,-1.2750754707259908,1.8460846785836023,Watch
2025/5/18 0:00,CNC_018,0,21.962335,74.660178,225.994677,284.0,305.67801781818184,18.870473727272728,65.6301769090909,43.18901599338643,2.243868283857683,6.761008731992251,-1.8449908844967393,1.3779156713297402,1.335599678814236,2.6620423481268736,Alarm
2025/5/18 0:00,CNC_019,0,23.589619,84.156217,226.160862,295.0,220.60941845454545,25.411252454545455,77.76302136363637,23.452007157201173,2.6225132454131987,3.8490692086708256,0.236715071262032,-0.6946136335942289,1.6609718583291855,1.8158605781003876,Watch
2025/5/18 0:00,CNC_020,0,24.357908,73.229673,220.779985,288.0,195.6971828,20.1631526,51.6332325,46.31099039806654,2.4495877432641215,9.885089523884604,0.5416166224129639,1.7124332090306789,2.1847491059962723,2.828233497647718,Alarm
2025/5/18 0:00,CNC_021,0,24.104193,85.945,221.655435,330.0,165.4846774,18.7968623,90.010526,24.45351620339218,2.0651001285567525,9.612332377361248,2.2970421567515933,2.57001131645329,-0.42294896185394526,3.472786584419681,Alarm
2025/5/18 0:00,CNC_022,0,27.554981,85.317828,229.213253,258.0,234.82099854545456,26.88963390909091,81.35910063636364,17.633875710273557,1.7540349296302766,6.8731765231361575,-0.3180098146085637,0.379323740747475,0.5759676548842725,0.7594441927850387,Normal
2025/5/18 0:00,CNC_023,0,24.870629,83.054492,228.651685,263.0,225.4733711111111,23.90328811111111,87.01755622222223,51.07698561249466,1.337326746749878,9.616963356292679,0.06222594874728449,0.7233392222505325,-0.41209101827647837,0.8348117790781643,Normal
2025/5/18 0:00,CNC_024,0,27.513956,84.072032,223.3533,325.0,242.4978829,26.9344607,98.6232583,36.23020623002718,1.5778914757873035,10.932909350809908,-0.5284149579069525,0.3672592880387144,-1.3309564575253758,1.4783595111538355,Normal
2025/5/18 0:00,CNC_025,0,25.292526,84.034501,222.977578,296.0,315.2034391428571,23.526964142857143,81.65909857142857,52.724088917584446,2.1033214105188835,7.406067336397613,-1.749216781858854,0.8394161007980692,0.32073735231886963,1.9665327837054225,Watch
2025/5/18 0:00,CNC_026,0,24.551396,85.792801,229.017628,341.0,241.7382573,23.761844200000002,77.7851598,13.405422809387796,1.1462918001535591,8.605283577828004,-0.9489166795314914,0.6887877937312545,0.9305493686032766,1.4969280600263317,Normal
2025/5/18 0:00,CNC_027,0,27.980536,84.32704,225.131286,296.0,273.7824422857143,27.383623857142858,97.12728642857142,37.60901334940776,5.783347701340071,7.349956359957401,-1.2936036325579499,0.1032122178507149,-1.7415404665947722,2.1718716161108427,Warning
2025/5/18 0:00,CNC_028,0,24.473333,85.489036,227.158814,346.0,208.9183668888889,22.488151555555554,69.04842977777778,43.568459132510576,1.6295378582467868,10.246480717326994,0.41866174462663464,1.21824812746621,1.604512483434516,2.0576361354685484,Warning
2025/5/18 0:00,CNC_029,2,27.285962,84.32101,225.971654,332.0,249.05579145454547,20.051429363636363,67.676823,21.82753676100904,4.710609094111171,8.438615369555322,-1.057569514475913,1.5357955822332352,1.9723836519494167,2.714298918474761,Alarm
2025/5/18 0:00,CNC_030,0,20.175427,77.967806,221.44224,276.0,229.35963777777775,14.971364444444443,78.073612,42.62029643492415,2.806320944694632,13.47454835814088,-0.18576590122658168,1.8544074815797067,-0.00785228544866787,1.863705378053109,Watch
2025/5/18 0:00,CNC_031,0,24.187416,84.152421,223.070628,297.0,250.5123812857143,26.750313714285713,73.58538442857142,25.70731090808005,2.11691509093907,13.069332616317894,-1.0674688373216468,-1.210675725850112,0.8085368152796854,1.8052582124112162,Watch
2025/5/18 0:00,CNC_032,0,24.85867,72.017507,224.635849,268.0,210.9219202666667,20.247412133333334,82.26440493333332,17.992982433881004,2.876057274934754,8.690150652623215,0.7621820775809698,1.603326160036669,-1.1791392742127196,2.131184112843016,Warning
2025/5/18 0:00,CNC_033,0,26.933443,83.396596,223.744689,269.0,322.9549775,27.200330499999996,71.25251933333332,53.76691566310616,2.277164246909894,12.907774382678308,-1.845192108872933,-0.11720169081442473,0.9408342837912878,2.0745214639848313,Warning
2025/5/18 0:00,CNC_034,0,24.386221,85.022526,220.472854,268.0,189.5334087142857,29.434135714285713,91.57795,20.18003357769346,3.8373171856775006,26.576705393136006,1.5331711499189,-1.315480183167208,-0.24666052104761935,2.035176478807859,Warning
2025/5/18 0:00,CNC_035,0,23.410908,88.071099,225.968794,323.0,212.81778016666667,20.261348666666667,87.21827733333333,22.768647394800055,2.556632284308532,3.096734594467901,0.5775931088614772,1.2319172188601084,0.27539385137821526,1.3881914878377613,Normal
2025/5/18 0:00,CNC_036,0,27.801624,72.132335,220.353142,254.0,223.6961056,37.4601464,84.45254159999999,18.046025066838265,5.547337123371791,8.398507173139599,-0.18524653421562154,-1.7411096865389968,-1.4669519649162068,2.2842345077444093,Warning
2025/5/18 0:00,CNC_037,0,24.7324,83.183402,223.054462,257.0,137.48684245454544,24.134949272727273,92.50417227272727,48.5024473338386,1.7124014930357365,6.967800037718507,1.7641917933851716,0.3488964064225197,-1.337691986318713,2.241321314877329,Warning
2025/5/18 0:00,CNC_038,0,21.878723,78.457464,220.962267,261.0,222.1165534,24.8058592,63.5211235,14.409147562791928,3.6597656685299396,12.362248995186793,-0.0801078894479955,-0.7998151972324983,1.2082219429341232,1.4511794813403958,Normal
2025/5/18 0:00,CNC_039,0,25.207151,85.197485,220.615592,270.0,194.87565312499999,27.936269,88.241275,17.18749851365793,4.633388869427616,6.721441025518476,1.4975965731456466,-0.589011213370731,-0.4528478325472194,1.671765792453225,Watch
2025/5/18 0:00,CNC_040,0,23.040919,87.54101,223.924822,312.0,274.01017283333334,19.882003666666666,89.79491166666666,61.925796722313436,1.9592345877551947,17.170751720801217,-0.8087962284591216,1.6123211345266621,-0.13126400656857748,1.8085798349620836,Watch
2025/5/18 0:00,CNC_041,0,28.101106,88.589034,228.457862,251.0,240.15215433333333,21.198422333333337,80.38530466666667,13.060703983775007,5.998851450784753,7.721741398243419,-0.895379938773657,1.1506675441619203,1.062419590378869,1.8040167454784741,Watch
2025/5/18 0:00,CNC_042,0,24.526851,83.334507,225.713684,285.0,192.022705,19.41666342857143,71.97046685714285,18.512820111933717,2.589536659392171,6.2318773925726765,1.819872866278334,1.9733984274345282,1.8235339733097327,3.2452295380499616,Alarm
2025/5/18 0:00,CNC_043,0,20.807983,74.462569,225.474351,328.0,237.524980875,18.79025975,78.612677375,24.009957635141788,2.6431670120370887,5.4174040395623315,-0.5019013385247414,0.7633733475074435,-0.7660695685041219,1.1922694347695653,Normal
2025/5/18 0:00,CNC_044,0,24.5946,85.157395,228.355637,295.0,274.43980722222227,24.11008888888889,80.30340733333334,48.11010718650582,1.9435438782368952,10.808815885208714,-0.9578895769982446,0.24929260231090838,0.449076727572821,1.0869080690363535,Normal
2025/5/18 0:00,CNC_045,0,25.860838,84.381156,226.859926,342.0,187.11309169999998,23.4842282,88.5271453,24.416232150012657,2.537507867003143,15.247748716545392,1.6278856645774238,0.9365920913604234,-0.2719082913204864,1.8976697819758839,Watch
2025/5/18 0:00,CNC_046,0,27.003508,84.68011,221.49861,288.0,184.7222058181818,24.551770454545455,101.82951918181817,26.352154593482787,3.013239523361373,17.902589685392478,1.3955748495386204,0.8136550468180329,-0.9579289635292898,1.8781085152475876,Watch
2025/5/18 0:00,CNC_047,0,27.872144,83.347254,225.561154,307.0,167.17618185714286,29.032145285714286,81.79367742857143,38.698286032231,1.4143751298800593,4.387035789295505,1.5087224300897846,-0.8201510767604183,0.3541289941648871,1.7533677607038214,Watch
2025/5/18 0:00,CNC_048,0,26.430971,84.360673,226.718985,296.0,196.40641675,20.05389225,137.2102615,29.770987966877378,4.053906864948807,36.47785997874204,1.0181915455316823,1.5730698712242193,-1.4488127464384917,2.36861166453858,Warning
2025/5/18 0:00,CNC_049,0,25.073705,89.371532,222.803962,309.0,193.16093275,18.656479,108.142744625,32.77264093983152,3.6651138350855783,16.251213334898292,0.9045053556844176,1.750894048247252,-1.1550653011667873,2.2842801396958663,Warning
2025/5/18 0:00,CNC_050,0,20.147622,74.896092,226.832198,327.0,192.4400045,20.46934775,54.93626625,17.499184827210815,1.7286696549540845,9.497653245134067,1.9653597490164787,-0.1861117588765378,2.101553429551243,2.883366668862083,Alarm
2025/5/18 0:00,CNC_051,0,22.264782,81.503,221.429029,338.0,124.75108608333333,22.0950795,76.20029766666667,50.891515016050676,1.8645361167020744,17.228109368356456,1.8996868709091372,0.0910159360710928,0.30779363074354577,1.926611280785447,Watch
2025/5/18 0:00,CNC_052,0,29.1174,76.509498,220.335245,263.0,265.0373491666667,29.290123500000004,70.28591333333333,27.22476560880407,1.1694582395721096,3.867024597675456,-1.6419647026166027,-0.14769531237233488,1.6093987792081244,2.303915454276088,Warning
2025/5/18 0:00,CNC_053,0,24.473004,85.099733,222.630106,331.0,200.33304657142858,22.583955571428568,95.22376185714286,31.902042366698783,2.1176777511703597,11.832229260455124,0.6989226323593126,0.8920377179801915,-0.8556315664858443,1.4199751807304233,Normal
2025/5/18 0:00,CNC_054,0,24.604839,85.094904,225.978378,295.0,274.33682771428573,25.186096,82.38898414285714,41.33598960837869,1.2179206381379433,7.37925200742881,-1.1698873106084684,-0.4772535925564691,0.36669297300305875,1.3156257247335175,Normal
2025/5/18 0:00,CNC_055,0,26.007271,85.382446,220.136172,337.0,229.07812942857143,24.51179014285714,89.29450785714286,15.69549308142495,1.3180186328097978,8.97974705575709,-0.5697149737305116,1.134643183271803,-0.4356539034843705,1.342305713412223,Normal
2025/5/18 0:00,CNC_056,0,25.45231,85.429243,224.961385,291.0,198.93619725000002,28.228246875,75.904333875,25.936137852677085,3.3843446484277075,8.24211542295171,1.0034334293651863,-0.8202287779081953,1.1556388907726414,1.736420208688718,Watch
2025/5/18 0:00,CNC_057,0,25.212544,85.811118,229.492435,253.0,303.10847520000004,24.2617187,88.7681096,37.483167589151755,3.081801990879724,3.796188150191369,-1.963975964008595,0.3085290043986834,-0.7789370502752728,2.135213024981413,Warning
2025/5/18 0:00,CNC_058,0,24.122467,85.430667,223.730083,278.0,245.53276839999998,22.5126374,78.5415276,22.723136435794444,2.379796913588646,16.319074590225583,-0.9594927822400195,0.6764567139354919,0.42215257745842405,1.2475707930429794,Normal
2025/5/18 0:00,CNC_059,0,27.922136,85.411111,226.464093,255.0,226.6460708888889,33.82187644444444,78.07836311111112,29.437898886478067,7.1541190144438485,9.566468811982464,-0.006181755348459467,-0.8246634466847881,0.7665051789751584,1.1258944017060224,Normal
2025/5/18 0:00,CNC_060,0,27.223652,84.224942,224.758196,341.0,222.05261639999998,33.859158,83.28703780000001,31.274490664029504,7.591430784415459,13.504527449992203,0.08651074861826147,-0.8740784429757446,0.0694510936034665,0.8810906244559134,Normal
2025/5/18 0:00,CNC_061,0,25.954521,83.582277,221.305448,296.0,211.2692484,22.622470200000002,64.1463125,25.12518111460032,2.289599464082493,9.503138362607242,0.39944785091192586,1.4552985586652574,2.045215355011167,2.541723495745512,Alarm
2025/5/18 0:00,CNC_062,0,25.570198,85.371327,228.607573,260.0,187.41784136363637,26.605484727272724,93.24305118181819,37.453036487654906,4.540188677657727,8.992070609528177,1.0997701521461525,-0.22802724749466252,-0.8754072920064884,1.4240185181554685,Normal
2025/5/18 0:00,CNC_063,0,26.44129,79.372113,222.690146,324.0,248.35326999999998,23.749965,78.6878685,20.369747491787056,2.8757536103975245,1.6306315285929815,-1.2598646110044898,0.935867728816993,0.41961932417093495,1.6245576693734953,Watch
2025/5/18 0:00,CNC_064,0,27.635247,83.600033,225.357021,292.0,183.8483647142857,30.867592142857145,83.27701471428573,29.723691681651246,3.260929710743724,9.872997116786113,1.396483879939383,-0.9912342275295289,0.03271734832830775,1.7128289306402584,Watch
2025/5/18 0:00,CNC_065,0,28.647813,73.804992,229.60179,286.0,220.31668716666664,42.697348500000004,85.18882733333334,20.747923349817807,8.675474232946225,9.181002615283615,0.44751962289348296,-1.6194544670128916,-1.2399337861403792,2.0881432847424883,Warning
2025/5/18 0:00,CNC_066,0,20.291948,84.207362,225.230032,283.0,229.2238720833333,19.10513308333333,69.20616174999999,15.18609681874872,1.0125288994201556,13.84551201174828,-0.2629931924576251,1.172129424993521,1.0834702420012419,1.6177022511936259,Watch
2025/5/18 0:00,CNC_067,0,27.967637,83.055327,228.884151,328.0,192.11676225,28.405091625,91.67405375,20.39596851800893,1.1889280170434382,8.995136025005314,1.802679226413577,-0.36794037883625563,-0.9581541319709951,2.074389514130437,Warning
2025/5/18 0:00,CNC_068,0,27.589036,82.050113,220.346345,313.0,249.468972,28.2557445,91.718266875,19.73910656746932,2.1979658528455674,9.12518458130528,-1.4753771605851207,-0.3033297806409746,-1.0595022806231338,1.8415460364719467,Watch
2025/5/18 0:00,CNC_069,0,25.871222,85.971223,229.077933,349.0,209.68826666666666,19.367799,85.4394515,29.738131079168923,4.323184861331886,5.112222485980466,0.6520136144976334,1.504312956443048,0.104019631668672,1.6428327085206145,Watch
2025/5/18 0:00,CNC_070,0,29.139552,70.043682,222.815073,336.0,253.44398375,27.04767475,52.002384625000005,23.601463023727263,4.158236714327971,7.792540635310393,-1.297754750169844,0.5030683421153133,2.3152009362966095,2.701370119745856,Alarm
2025/5/18 0:00,CNC_071,0,22.837953,87.099292,228.093318,344.0,197.8910339,15.676468699999997,76.9314809,39.25235544592569,3.2169318565086558,10.901529758414549,0.769438770155001,2.226184644076477,0.9326958074073773,2.533348684980978,Alarm
2025/5/18 0:00,CNC_072,0,26.458823,83.184219,225.808958,326.0,187.22955685714285,18.095074142857143,62.82543585714286,30.686349007186923,4.168630194606955,11.673099776606428,1.2572170489823216,2.0063542378892745,1.7440768546892171,2.94072373935579,Alarm
2025/5/18 0:00,CNC_073,0,25.306972,85.032186,225.961754,257.0,254.20325833333334,19.59439477777778,71.14164322222221,44.159788015942105,4.556419341102996,8.845521171282018,-0.6395298891185318,1.2537426418788193,1.5703475814262924,2.108758074704789,Warning
2025/5/18 0:00,CNC_074,0,23.39522,79.268094,228.196326,290.0,199.818135,18.67448625,100.23734425,20.979903134838597,2.4727369118948648,16.514434955044827,1.3526368933932786,1.9091128244542954,-1.2697528136495109,2.6620688476512635,Alarm
2025/5/18 0:00,CNC_075,0,24.812448,84.625774,226.420554,329.0,276.27655166666665,24.647471999999997,72.5637985,53.41403083043657,2.9181223056776773,14.425196053860308,-0.9333876678383448,0.05653498473282477,0.836174111947138,1.254430503639811,Normal
2025/5/18 0:00,CNC_076,0,20.25542,82.335762,227.897588,333.0,293.4057257142857,20.358923142857144,75.37516928571428,46.29615335626546,1.3140120874187102,6.62161573054683,-1.4149801433863665,-0.07876879052191063,1.05119248798675,1.7644769693418387,Watch
2025/5/18 0:00,CNC_077,0,24.698688,83.28542,226.411663,271.0,231.63150444444443,25.699020333333333,74.93775833333333,9.740658623071203,2.3324815788127875,9.908308265596146,-0.5358817762159316,-0.4288704109905524,0.8424911138111849,1.0866878044564399,Normal
2025/5/18 0:00,CNC_078,0,25.732494,85.694863,224.106171,280.0,202.99964699999998,24.16733166666667,89.58286144444445,27.841414258565695,2.1260459704746513,15.75711032707501,0.758098126912011,0.7361846145706336,-0.24674565093092024,1.0851561975178208,Normal
2025/5/18 0:00,CNC_079,0,24.989475,83.289546,227.557074,303.0,272.945704125,31.605847375,102.442487625,28.352487954154054,3.7687443592656344,12.57140443454944,-1.6008693910175853,-1.7555906541480693,-1.523532372593376,2.822416029285736,Alarm
2025/5/18 0:00,CNC_080,0,26.703343,85.160596,229.316279,314.0,262.56087766666667,29.885202000000003,96.37272166666666,23.203457832860263,2.407461486677503,10.305080368305612,-1.4327432965437739,-1.3216655874280394,-1.088019235750045,2.2323393864161285,Warning
2025/5/18 0:00,CNC_081,0,25.914316,78.41636,222.937965,332.0,211.3192789090909,29.255772727272724,71.40779190909092,35.319636582849775,2.3952688341159982,4.962539337851062,0.3289582570776164,-1.3950236732011454,1.4122947172332165,2.012183130834768,Warning
2025/5/18 0:00,CNC_082,0,26.786411,84.515665,222.322179,280.0,163.100691,21.3621598,81.1882101,35.05020738419758,4.828290384881471,6.419609699718903,1.6896187617623073,1.1234310216685859,0.5183266671407909,2.0941755786981653,Warning
2025/5/18 0:00,CNC_083,0,29.357946,74.9107,229.541223,340.0,203.630923375,24.3968125,79.797814,23.12452302808109,3.0243734712949357,7.148064429383103,1.120468499762612,1.640383883500938,-0.6836975307484418,2.1008929667551874,Warning
2025/5/18 0:00,CNC_084,0,27.672548,83.244735,221.989731,288.0,270.34412366666663,29.386586555555557,100.78446066666667,67.62423180288576,2.9025386373685493,21.67827804485273,-0.7150453524945355,-0.5905308316961838,-0.8090921995915301,1.2307098385678412,Normal
2025/5/18 0:00,CNC_085,0,25.314475,82.448119,226.960308,259.0,216.2794075,19.6819345,104.79032275,11.673558668690468,3.8502755918634817,14.92366586881008,0.9149652477994684,1.4628928152319423,-1.4970988995870238,2.284408437360241,Warning
2025/5/18 0:00,CNC_086,0,27.216245,79.287341,224.544757,259.0,212.3756732,26.9291456,78.5185528,12.284188256740151,1.0495273706113153,4.6710349513993945,0.9906298687113505,0.2735511317182481,0.16458626578456279,1.0408008442215584,Normal
2025/5/18 0:00,CNC_087,0,20.488065,76.824944,222.153667,343.0,235.7805805,19.434644833333333,74.53716133333333,33.56460807734229,0.819472060902241,7.061316183870842,-0.4059905442244331,1.2854863721733807,0.3239881357943336,1.3864601859334507,Normal
2025/5/18 0:00,CNC_088,0,29.811791,78.059001,229.943053,345.0,254.89969630000002,26.755871000000003,56.6895147,26.72883165143029,2.0449413511991534,9.315241472961969,-0.9336975003419039,1.4943802658242524,2.294034605761555,2.892673188153348,Alarm
2025/5/18 0:00,CNC_089,0,26.49326,78.597291,220.852654,290.0,267.9908147142857,30.43836057142857,84.50478828571428,31.225953968897738,2.259220521100649,7.801797775036978,-1.5095827259989283,-1.746221997623585,-0.7571969251261816,2.429295876388754,Warning
2025/5/18 0:00,CNC_090,0,29.759475,81.03419,223.40169,334.0,179.235392,32.81334875,102.13381925,29.9762662480534,4.547052142828388,16.014831234562738,1.4733755576669956,-0.6716161711091383,-1.3175055634968795,2.0875164011501943,Warning
2025/5/18 0:00,CNC_091,0,24.935334,89.131579,222.029899,343.0,207.12413959999998,25.402663,100.7183556,17.588981142745748,1.6415820685894758,10.404970935067974,0.8474487111578733,-0.2846820813543306,-1.1135808713265087,1.4280320593290896,Normal
2025/5/18 0:00,CNC_092,0,28.893616,76.877313,220.087222,350.0,256.35560050000004,33.1600275,71.36573200000001,41.43091705508456,3.4126195212310337,3.8896909144744582,-0.8753940554050336,-1.2501866889810718,1.4169714563926141,2.082568034368945,Warning
2025/5/18 0:00,CNC_093,0,23.395289,85.801273,227.594134,261.0,237.58979342857143,23.422445857142858,91.62728742857144,9.849508579769926,2.213858962626302,10.576618136649508,-1.01483838991741,-0.0122667512254906,-0.550839063422689,1.154760193558894,Normal
2025/5/18 0:00,CNC_094,0,25.797537,89.172459,223.491623,331.0,210.22659176923077,33.58387030769231,63.87613538461539,30.33410196318742,4.697329457194894,12.23020748835323,0.4372976410136451,-1.6576085153588689,2.0683478705879836,2.6864396756287268,Alarm
2025/5/18 0:00,CNC_095,0,29.782639,83.381729,227.484657,251.0,145.13296250000002,41.0508261,79.4336026,46.7621043950528,11.019111885342133,16.79213052624368,1.7610775983108318,-1.0226039282702262,0.2351176578713257,2.0499740033543947,Warning
2025/5/18 0:00,CNC_096,1,26.971531,77.56787,229.006218,315.0,224.8121531,34.2022709,87.23843389999999,26.096627036533746,4.868356011828053,8.314494106563926,0.16071291106427493,-1.4852529031221944,-1.1630970899799553,1.8933039023715925,Watch
2025/5/18 0:00,CNC_097,0,24.405668,89.003358,227.369557,328.0,210.27801742857142,25.334425142857146,102.93861685714286,19.534987399802954,1.158250849514823,10.39362286878569,0.8749194059680309,-0.8018618274669882,-1.340750865513263,1.7905527751682477,Watch
2025/5/18 0:00,CNC_098,0,23.425449,70.801826,220.661793,307.0,312.9647011428571,22.325007714285714,65.05675642857143,78.67098352306057,2.1028894559158133,9.333453243616693,-1.1732776687074298,0.5232996354699212,0.6155352602594033,1.4245373469983527,Normal
2025/5/18 0:00,CNC_099,0,25.597862,87.706002,223.522587,263.0,213.32352961538461,25.42276630769231,71.84254284615385,19.488065099836888,1.4743735793549961,7.711454421756197,0.5233488975106481,0.11875938009163826,2.057129341138403,2.125977183569448,Warning
2025/5/18 0:00,CNC_100,0,27.201701,73.065371,225.577504,296.0,263.5023688,33.2106722,67.73667,30.925072330366874,4.707054042094052,11.526683464183671,-1.2263468422920931,-1.2765885299516881,0.46229264615078747,1.829568075554746,Watch
2025/5/18 0:14,CNC_001,0,24.946993,87.156313,243.114262,300.0,289.31239459999995,28.9748539,89.7261666,45.27454138824378,3.374193595072176,6.071472550610328,-1.020399791658541,-1.1937254892198448,-0.4232669387168143,1.626453559078972,Watch
2025/5/18 0:14,CNC_002,7,21.286801,80.431205,222.542191,303.6,246.6197291,27.1013579,75.9569133,25.99996929355983,6.5902550323402584,11.78549687511486,-0.9260602513851424,-0.8822961890649622,0.37964387479050626,1.3342277264770126,Normal
2025/5/18 0:14,CNC_003,6,30.567965,73.44048,248.657737,283.5,227.88531333333333,34.729312,69.25100633333334,1.6420180308271113,5.163452346914128,3.2371357898877666,12.65054541222258,-0.8059233862179391,1.2941915132982138,12.742085520206333,Alarm
2025/5/18 0:14,CNC_004,3,27.586347,76.257641,224.637057,274.48,156.24943869999998,31.220704,70.6492351,42.292439563617016,3.0509836478994763,6.880407992917336,1.6170175805803346,-1.1912082854007306,0.8151269380788579,2.1675227704213493,Warning
2025/5/18 0:14,CNC_005,7,31.285256,81.245372,223.918316,306.74,197.86119100000002,26.990233500000002,103.80499625,26.097620316683653,4.30749415418141,10.702852539412385,0.9984483138235489,0.9971046613796782,-2.1078141707480333,2.5365325386299284,Alarm
2025/5/18 0:14,CNC_006,4,22.379321,71.680674,228.602562,252.86,251.59159359999998,17.6450604,79.02511799999999,30.18149364466096,2.6672412247722743,7.623904257458014,-0.7616929722120193,1.7749652922390653,-0.9633442068498383,2.1584045110779475,Warning
2025/5/18 0:14,CNC_007,4,25.2027,75.528157,229.449031,280.86,230.25417042857143,28.017348285714288,72.5816542857143,24.538103072869042,3.84008309498031,6.250009055086894,-0.03281180400051593,-0.7329654635321686,0.4714397512572459,0.8721068881038545,Normal
2025/5/18 0:14,CNC_008,8,22.31536,85.215618,232.677372,312.9,238.61305899999996,28.089420999999998,67.93236920000001,28.525285809047475,5.11426133471081,14.917431835956117,-0.2080851017491761,-1.1290117227313137,1.1585941192867695,1.6310448224621477,Watch
2025/5/18 0:14,CNC_009,2,26.829211,69.794973,237.670278,226.8,175.3426272857143,25.285371571428573,67.50298957142857,48.75015958062472,2.273765457341476,11.053310487767089,1.2785117269453459,0.6789791900421032,0.20735719231880886,1.462395972933918,Normal
